"location_id","cp","direccion","horario","localidad","provincia","municipio","idmunicipio","idprovincia","idccaa","biodiesel","bioetanol","remision","gas_natural_comprimido","gas_natural_licuado","glp","gasoleo_a","gasoleo_b","gasoleo_premium","gasolina_95_e10","gasolina_95_e5","gasolina_95_e5_premium","gasolina_98_e10","gasolina_98_e5","hidrogeno"
"12629","23700","CARRETERA A-312 KM. 2","L-V: 07:00-14:00","LINARES","JAÉN","Linares","3549","23","01",,,"dm",,,,"1.349","0.929","1.399",,"1.419",,,,
"6775","23700","CARRETERA BAÑOS (A-6100) KM. S/N","L-D: 24H","LINARES","JAÉN","Linares","3549","23","01",,,"dm",,,,"1.509","1.139","1.599",,"1.549","1.639",,,
"16151","23700","CARRETERA CTRA. N-322 CORDOBA-VALENCIA KM. 6","L-D: 24H","LINARES","JAÉN","Linares","3549","23","01",,,"OM",,,,"1.314",,"1.334",,"1.361",,,,
"6778","23700","CALLE JUAN DIEGO DE DIOS BARRERO, S/N","L-D: 06:00-22:00","LINARES","JAÉN","Linares","3549","23","01",,,"OM",,,,"1.524","1.153","1.634",,"1.549","1.629",,"1.679",
"8095","23700","AVDA. 1º MAYO S/N","L-D: 06:00-22:00","LINARES","JAÉN","Linares","3549","23","01",,,"dm",,,,"1.309",,,,"1.409",,,"1.809",
"6910","23700","CL AVENIDA DE ESPAÑA, 3","L-D: 06:00-22:00","LINARES","JAÉN","Linares","3549","23","01",,,"OM",,,"0.919","1.499",,,,"1.539",,,"1.649",
"5655","23700","C/AUREA GALINDO,69 (CARRETERA km 119)","L-D: 06:00-23:00","LINARES","JAÉN","Linares","3549","23","01",,,"OM",,,,"1.499",,,,"1.539",,,,
"6943","23780","CARRETERA N-4 KM. 346,6","L-D: 06:00-22:00","LOPERA","JAÉN","Lopera","3550","23","01",,,"OM",,,,"1.509",,,,"1.519",,,"1.649",
"6502","23780","CARRETERA COMARCAL 527 KM. 29","L-D: 06:00-22:00","LOPERA","JAÉN","Lopera","3550","23","01",,,"dm",,,,"1.409","0.939","1.469",,"1.459",,,,
"5084","23780","CTRA. VILLA DEL RIO-PORCUNA km 29,10","L-D: 05:00-23:00","LOPERA","JAÉN","Lopera","3550","23","01",,,"dm",,,,"1.439","1.059","1.499",,"1.469",,,,
"6942","23780","CARRETERA NACIONAL 4 KM. 346,6","L-D: 06:00-22:00","LOPERA","JAÉN","Lopera","3550","23","01",,,"OM",,,,"1.509",,"1.559",,"1.519",,,,
"6764","23100","AVENIDA TORRES, S/N","L-D: 06:00-22:00","MANCHA REAL","JAÉN","Mancha Real","3552","23","01",,,"dm",,,,"1.489","1.159","1.589",,"1.529",,,,
"15657","23100","CARRETERA A-316, ROTONDA NUEVO ACCESO A MANCHA REAL KM. 38","L-D: 24H","MANCHA REAL","JAÉN","Mancha Real","3552","23","01",,,"dm",,,,"1.489",,"1.589",,"1.529",,,"1.679",
"12380","23100","CALLE LA LONJA, 4","L: 07:00-23:00","MANCHA REAL","JAÉN","Mancha Real","3552","23","01",,,"dm",,,,"1.489","1.159","1.589",,"1.529",,,"1.679",
"12211","23100","CARRETERA MANCHA REAL-CAZORLA C328 KM. 0,500","L-D: 08:00-20:00","MANCHA REAL","JAÉN","Mancha Real","3552","23","01",,,"dm",,,,"1.332","0.961",,,"1.378",,,,
"12377","23100","AVENIDA VISTA ALEGRE, 1","L-D: 07:00-20:00","MANCHA REAL","JAÉN","Mancha Real","3552","23","01",,,"dm",,,,"1.339","0.943",,,"1.368",,,,
"7021","23770","CARRETERA N-IV KM. 339","L-D: 24H","MARMOLEJO","JAÉN","Marmolejo","3553","23","01","1.299",,"OM",,,,"1.309",,"1.319",,"1.389",,,,
"15194","23770","AVENIDA DE ÁFRICA, 104","L-D: 24H","MARMOLEJO","JAÉN","Marmolejo","3553","23","01",,,"dm",,,,"1.319",,"1.329",,"1.399",,,,
"5775","23770","CR N-4, 335,5","L-D: 07:00-22:00","MARMOLEJO","JAÉN","Marmolejo","3553","23","01",,,"OM",,,,"1.509",,,,"1.519",,,"1.649",
"6803","23770","CALLE CAMINO DE LA ESTACION, SN","L-V: 08:00-13:00 y 17:00-20:00","MARMOLEJO","JAÉN","Marmolejo","3553","23","01",,,"OM",,,,"1.499",,,,"1.509",,,"1.619",
"12792","23600","CALLE LINARES, 11","L-D: 24H","MARTOS","JAÉN","Martos","3554","23","01",,,"dm",,,,"1.319",,,,"1.389",,,,
"6821","23600","CARRETERA N321 KM. 80,500","L-D: 06:00-22:00","MARTOS","JAÉN","Martos","3554","23","01",,,"dm",,,,"1.489","1.154","1.539",,"1.489",,,"1.599",
"6463","23600","CALLE BAILEN, 2, ","L-D: 05:30-22:30","MARTOS","JAÉN","Martos","3554","23","01",,,"dm",,,,"1.499","1.159","1.599",,"1.489",,,"1.689",
"6908","23600","CALLE TENIENTE GENERAL CHAMORRO, 114","L-D: 06:00-22:00","MARTOS","JAÉN","Martos","3554","23","01",,,"OM",,,,"1.489","1.154",,,"1.489",,,"1.599",
"14669","23600","CALLE CAZORLA ESQUINA CAMINO ROMPESERONES, 11","L-D: 24H","MARTOS","JAÉN","Martos","3554","23","01",,,"OM",,,,"1.329",,,,"1.399",,,,
"13767","23615","CALLE BAENA, 28","L-D: 24H","MONTE LOPE-ALVAREZ","JAÉN","Martos","3554","23","01",,,"dm",,,,"1.349","0.949",,,"1.439",,,,
"13580","23620","CAMINO CAMINO DEL CEMENTERIO, S/N","L-S: 09:00-13:30 y 17:00-19:30","MENGIBAR","JAÉN","Mengíbar","3555","23","01",,,"dm",,,,"1.359","0.969",,,,,,,
"13128","23620","PLAZA RESIDENCIAL UNO, 1","L-S: 07:00-13:30","MENGIBAR","JAÉN","Mengíbar","3555","23","01",,,"dm",,,,"1.265","0.925",,,,,,,
"6461","23620","N-323A (BAILÉN-MOTRIL) km 14,4","L-D: 06:00-23:00","MENGIBAR","JAÉN","Mengíbar","3555","23","01",,,"dm",,,"0.989","1.479","1.059","1.519",,"1.499","1.499",,"1.599",
"11404","23620","CARRETERA BAILEN MOTRIL KM. 310","L-D: 24H","MENGIBAR","JAÉN","Mengíbar","3555","23","01",,,"dm",,,,"1.272",,,,,,,,
"14818","23620","CALLE BAILEN, 44","L-D: 06:00-23:00","MENGIBAR","JAÉN","Mengíbar","3555","23","01",,,"dm",,,,"1.529",,,,"1.549",,,"1.669",
"14639","23267","CARRETERA CASTELLAR-ALDEAHERMOSA KM. 0,5","L-D: 24H","ALDEAHERMOSA","JAÉN","Montizón","3556","23","01",,,"dm",,,,"1.369","0.989",,,"1.449",,,,
"11169","23265","CARRETERA A 6203 KM. 39,200","L-S: 07:00-15:00 y 18:00-22:00","VENTA DE LOS SANTOS","JAÉN","Montizón","3556","23","01",,,"dm",,,,"1.379","1.019","1.399",,"1.419",,,,
"14142","23240","CAMINO DE LA ESTRELLA, S/N","L: 06:00-22:00","NAVAS DE SAN JUAN","JAÉN","Navas de San Juan","3557","23","01",,,"dm",,,,"1.34","1.03",,,"1.37",,,,
"15430","23240","CARRETERA LINARES KM. 32,750","L-S: 07:00-22:00","NAVAS DE SAN JUAN","JAÉN","Navas de San Juan","3557","23","01",,,"dm",,,,"1.475","1.219",,,"1.485",,,,
"5809","23240","CARRETERA NAVAS PUENTE ARIZA KM. 0,25","L-S: 07:00-22:00; D: 07:00-14:00","NAVAS DE SAN JUAN","JAÉN","Navas de San Juan","3557","23","01",,,"OM",,,,"1.489","1.224",,,"1.489",,,"1.599",
"12924","23140","AVENIDA CONSTITUCION, S/N","L-D: 07:00-22:00","NOALEJO","JAÉN","Noalejo","3558","23","01",,,"dm",,,,"1.262","0.888",,,"1.324",,,,
"7026","23140","AVENIDA CANOVAS, 15","L-D: 06:00-22:00","NOALEJO","JAÉN","Noalejo","3558","23","01",,,"dm",,,,"1.419","1.309","1.539",,"1.529",,,"1.669",
"6793","23370","CALLE JOAQUIN PAYA, 13","L-D: 07:00-21:00","ORCERA","JAÉN","Orcera","3559","23","01",,,"dm",,,,"1.509",,"1.629",,"1.559",,,,
"6898","23460","CR JA-3120 TORREPEROGIL-PEAL, 21,6","L-D: 06:30-22:00","PEAL DE BECERRO","JAÉN","Peal de Becerro","3560","23","01",,,"OM",,,,"1.489","1.15",,,"1.509",,,,
"10136","23460","CARRETERA A-315 KM. 22,140","L-D: 06:30-23:00","PEAL DE BECERRO","JAÉN","Peal de Becerro","3560","23","01",,,"dm",,,,"1.289","0.918",,,"1.336",,,,
"13044","23110","CARRETERA MANCHA REAL KM. 1","L-S: 08:00-19:00","PEGALAJAR","JAÉN","Pegalajar","3561","23","01",,,"dm",,,,"1.38","0.92",,,"1.45",,,,
"6773","23790","CARRETERA A-306 KM. 34","L-D: 06:00-22:00","PORCUNA","JAÉN","Porcuna","3562","23","01",,,"dm",,,,"1.489","1.209","1.569",,"1.489","1.639",,"1.689",
"6678","23790","AVENIDA JOAQUIN COSTA, S/N","L-D: 06:00-22:00","PORCUNA","JAÉN","Porcuna","3562","23","01",,,"OM",,,,"1.489","1.18","1.539",,"1.489",,,,
"6948","23485","AVENIDA DE LOS DOLORES, 81","L-D: 07:30-22:00","POZO ALCON","JAÉN","Pozo Alcón","3563","23","01",,,"dm",,,,"1.459","1.219","1.519",,"1.509",,,"1.629",
"5674","23485","A315 TORREPEROGIL A BAZA km 63,15","L-D: 07:30-22:00","POZO ALCON","JAÉN","Pozo Alcón","3563","23","01",,,"dm",,,,"1.449","1.169","1.519",,"1.509",,,"1.629",
"6867","23350","AVENIDA ANDALUCIA, 131","L-D: 06:00-22:00","PUENTE DE GENAVE","JAÉN","Puente de Génave","3564","23","01",,,"OM",,,,"1.489","1.17","1.539",,"1.489",,,,
"12667","23350","CARRETERA LOS LLANOS KM. S/N","L-D: 07:00-22:00","PUENTE DE GENAVE","JAÉN","Puente de Génave","3564","23","01",,,"dm",,,,"1.3","0.92",,,"1.36",,,,
"6763","23360","AVENIDA DE ANDALUCIA, S/N","L: 06:00-22:00","PUERTA DE SEGURA (LA)","JAÉN","Puerta de Segura (La)","3565","23","01",,,"dm",,,,"1.509","1.219","1.579",,"1.559",,,"1.639",
"13294","23360","POLIGONO LLANOS DE ARMIJO, PARCELA, 4","L-D: 06:00-23:59","PUERTA DE SEGURA (LA)","JAÉN","Puerta de Segura (La)","3565","23","01",,,"dm",,,,"1.409",,,,"1.469",,,,
"13050","23480","CALLE FONTANEROS (POL.IND.), S/N","L-D: 07:00-22:00","QUESADA","JAÉN","Quesada","3566","23","01",,,"dm",,,"1.1","1.42","1.08",,,"1.489",,,,
"9023","23480","CARRETERA A-315 KM. 29,500","L-D: 06:00-23:00","QUESADA","JAÉN","Quesada","3566","23","01",,,"dm",,,,"1.303","0.91",,,,,,,
"7018","23480","AVDA DE UBEDA, 37","L-D: 07:00-22:00","QUESADA","JAÉN","Quesada","3566","23","01",,,"dm",,,,"1.439","1.149","1.519",,"1.499",,,,
"6791","23430","PARAJE VIRGEN DEL VAL, S/N","L-S: 07:00-14:00","RUS","JAÉN","Rus","3567","23","01",,,"dm",,,,"1.39","0.95","1.44",,"1.47",,,,
"6756","23430","CR N-322, KM 138,5","L-D: 06:00-22:00","RUS","JAÉN","Rus","3567","23","01",,,"dm",,,,"1.39","0.95","1.44",,"1.47",,,,
"13022","23430","CARRETERA DEL MARMOL, S/N KILOMETRO 1.600 KM. S/N","L-D: 08:00-20:00","RUS","JAÉN","Rus","3567","23","01",,,"dm",,,,"1.39","1.03",,,"1.42",,,,
"13151","23410","CARRETERA NAVAS DE SAN JUAN KM. 0,5","L-D: 06:00-22:00","SABIOTE","JAÉN","Sabiote","3568","23","01",,,"dm",,,,"1.349","1.059",,,"1.419",,,,
"11177","23410","CARRETERA SABIOTE-TORREPEROGIL KM. 1,5","L-D: 24H","SABIOTE","JAÉN","Sabiote","3568","23","01",,,"dm",,,,"1.335","0.939",,,"1.45",,,,
"5649","23410","CR C-604, 6,2","L: 06:30-22:30","SABIOTE","JAÉN","Sabiote","3568","23","01",,,"OM",,,,"1.489",,,,"1.489",,,"1.599",
"8373","23213","CARRERA AUTOVIA ANDALUCIA , KM 258, 258","L-D: 24H","SANTA ELENA","JAÉN","Santa Elena","3569","23","01",,,"dm",,,,"1.549",,,,"1.609",,,,
"6503","23213","AUTOVIA A-4 KM. 259","L-J: 24H; V-D: 07:00-23:00","SANTA ELENA","JAÉN","Santa Elena","3569","23","01",,,"dm",,,"1.059","1.529",,"1.589",,"1.549",,,"1.659",
"6459","23213","AUTOVIA DE ANDALUCIA km 259,1","L-D: 08:00-22:00","SANTA ELENA","JAÉN","Santa Elena","3569","23","01",,,"dm",,,,"1.399",,"1.459",,"1.459",,,,
"11729","23213","CARRETERA E-5/A-4 KM. 262","L-D: 24H","SANTA ELENA","JAÉN","Santa Elena","3569","23","01",,,"OM",,,,"1.539",,"1.639",,"1.549",,,"1.699",
"6916","23290","AVENIDA ANDALUCIA, 59","L-D: 08:00-22:00","SANTIAGO DE LA ESPADA","JAÉN","Santiago-Pontones","3571","23","01",,,"OM",,,,"1.489",,"1.559",,"1.489",,,,
"14475","23250","POLIGONO POL. IND.  EL CONDADO. C/ SORIHUELA, S/N","L-D: 05:30-10:30","SANTISTEBAN DEL PUERTO","JAÉN","Santisteban del Puerto","3572","23","01",,,"dm",,,,"1.35",,,,"1.4",,,,
"6519","23250","CARRERA LINARES-ORCERA PK. 48, S/N","L-D: 06:00-22:00","SANTISTEBAN DEL PUERTO","JAÉN","Santisteban del Puerto","3572","23","01",,,"dm",,,,"1.539","1.224","1.629",,"1.539",,,,
"12342","23250","PARAJE LA LAGUNA, S/N","L-D: 06:00-22:00","SANTISTEBAN DEL PUERTO","JAÉN","Santisteban del Puerto","3572","23","01",,,"dm",,,,"1.439","1.055",,,"1.475",,,,
"9965","23311","CTRA. DE UBEDA, S/N (JV-3141 km 1.2)","L-D: 07:00-22:00","SANTO TOME","JAÉN","Santo Tomé","3573","23","01",,,"dm",,,,"1.288","0.913",,,"1.355",,,,
"8078","23311","CARRETERA CARRETERA DEL TRANCO KM. 44","L: 09:00-20:00","SANTO TOME","JAÉN","Santo Tomé","3573","23","01",,,"dm",,,,"1.619",,,,"1.75",,,,
"6776","23311","CARRETERA DE PEAL KM. 15,100","L-D: 07:00-21:00","SANTO TOME","JAÉN","Santo Tomé","3573","23","01",,,"dm",,,,"1.469","1.189","1.595",,"1.509",,,"1.645",
"13710","23293","CARRETERA DEL OJUELO KM. 0,5","L-D: 24H","CORTIJOS NUEVOS","JAÉN","Segura de la Sierra","3574","23","01",,,"dm",,,,"1.439","1.055",,,"1.475",,,,
"6825","23293","CARRETERA LINARES ORCERA KM. 102","L-D: 07:00-22:00","CORTIJOS NUEVOS","JAÉN","Segura de la Sierra","3574","23","01",,,"dm",,,,"1.529","1.11",,,"1.576",,,,
"13348","23380","CALLE CARRETERA DE LA PUERTA, 28","L-D: 07:00-22:00","SILES","JAÉN","Siles","3575","23","01",,,"dm",,,,"1.329","0.969",,,"1.429",,,,
"6683","23380","CL L-700 ESTACION DE SERVICIO 17","L-D: 07:00-22:00","SILES","JAÉN","Siles","3575","23","01",,,"dm",,,,"1.499","1.2","1.509",,"1.539",,,,
"6784","23270","AVENIDA ANDALUCIA, S,N","L-S: 07:00-22:00","SORIHUELA DEL GUADALIMAR","JAÉN","Sorihuela del Guadalimar","3576","23","01",,,"OM",,,,"1.489",,"1.539",,"1.489",,,,
"14067","23270","AVENIDA ANDALUCIA, 0","L-D: 24H","SORIHUELA DEL GUADALIMAR","JAÉN","Sorihuela del Guadalimar","3576","23","01",,,"dm",,,,"1.439","1.055",,,"1.475",,,,
"16005","23640","CALLE AVEDNIDA DE LOS LLANOS ESQUINA ESCAÑUELA, S/N","L: 07:00-23:30","TORREDELCAMPO","JAÉN","Torre del Campo","3577","23","01",,,"dm",,,,"1.309",,,,"1.409",,,,
"6755","23640","CALLE SAN BARTOLOME, ","L: 06:00-00:00","TORREDELCAMPO","JAÉN","Torre del Campo","3577","23","01",,,"dm",,,,"1.498","1.114","1.554",,"1.551",,,"1.685",
"9580","23640","CTRA. DE MEGATIN, S/N km 68","L-D: 05:00-23:00","TORREDELCAMPO","JAÉN","Torre del Campo","3577","23","01",,,"dm",,,,"1.307","0.931",,,"1.427",,,,
"16081","23640","AVENIDA AVDA. DE BAILEN, S/N ESQUINA A C/ CAZORLA, S/N","L: 08:00-13:00 y 18:00-21:00","TORREDELCAMPO","JAÉN","Torre del Campo","3577","23","01",,,"dm",,,,"1.289",,,,"1.409",,,,
"5096","23640","CARRETERA N-321 KM. 68,5","L-D: 24H","TORREDELCAMPO","JAÉN","Torre del Campo","3577","23","01",,,"OM",,,,"1.289",,"1.309",,"1.409","1.429",,,
"6472","23640","CARRERA A-316 UBEDA- CABRA P.K 6.450, S/N","L-D: 06:30-22:30","TORREDELCAMPO","JAÉN","Torre del Campo","3577","23","01",,,"dm",,,,"1.559",,"1.649",,"1.559",,,,
"6772","23510","AVENIDA AV. DE CAMPILLO DEL RIO, 37","L-S: 06:30-14:00 y 16:30-21:30; D: 06:30-13:30","TORREBLASCOPEDRO","JAÉN","Torreblascopedro","3578","23","01",,,"dm",,,,"1.479","1.109","1.569",,"1.519",,,,
"12451","23510","CAMINO CARACENA, SN","L-S: 07:00-19:00","TORREBLASCOPEDRO","JAÉN","Torreblascopedro","3578","23","01",,,"dm",,,,"1.44","1.05",,,"1.53",,,,
"7024","23650","CARRETERA JAEN KM. S/N","L-D: 06:30-22:00","TORREDONJIMENO","JAÉN","Torredonjimeno","3579","23","01",,,"dm",,,,"1.509",,"1.519",,"1.539",,,"1.589",
"6863","23650","CALLE AVDA. DE JAEN, 17","L-D: 06:30-22:00","TORREDONJIMENO","JAÉN","Torredonjimeno","3579","23","01",,,"dm",,,,"1.549",,"1.589",,"1.569",,,,
"8971","23650","CALLE VILLARDOMPARDO, S/N, 0","L-V: 07:00-21:00; S: 07:00-14:00","TORREDONJIMENO","JAÉN","Torredonjimeno","3579","23","01",,,"dm",,,,"1.409","1.07",,,"1.439",,,,
"6913","23320","CR N-322, 154,0","L-D: 06:00-22:00","TORREPEROGIL","JAÉN","Torreperogil","3580","23","01",,,"OM",,,,"1.489","1.17",,,"1.489",,,"1.599",
"14366","23320","CALLE SEVILLA, 22","L-D: 24H","TORREPEROGIL","JAÉN","Torreperogil","3580","23","01",,,"dm",,,,"1.359","0.996",,,"1.439",,,,
"9122","23540","CARRETERA JIMENA-TORRES KM. 7,800","L-V: 08:00-14:00 y 16:00-18:00","TORRES","JAÉN","Torres","3581","23","01",,,"dm",,,,"1.34","0.889",,,"1.423",,,,
"15531","23391","AVENIDA ANDALUCIA, S/N","L: 24H","TORRES DE ALBANCHEZ","JAÉN","Torres de Albánchez","3582","23","01",,,"dm",,,,"1.439","1.055",,,"1.475",,,,
"13188","23400","CALLE CARRETERA DE VILCHES, 107","L-D: 24H","UBEDA","JAÉN","Úbeda","3583","23","01",,,"dm",,,,"1.365",,,,"1.465",,,,
"12414","23400","CALLE COMENDADOR MESSIAS, 44","L-D: 24H","UBEDA","JAÉN","Úbeda","3583","23","01",,,"dm",,,,"1.359","0.996",,,"1.439",,,,
"10006","23400","N-322 km 151.800","L-D: 24H","UBEDA","JAÉN","Úbeda","3583","23","01",,,"dm",,,,"1.349",,,,"1.429",,,,
"6518","23400","CARRETERA CORDOBA-VALENCIA KM 149 KM. 149","L-D: 24H","UBEDA","JAÉN","Úbeda","3583","23","01",,,"dm",,,,"1.349",,,,"1.429",,,,
"6430","23400","AVENIDA DE LINARES, S/N","L-D: 24H","UBEDA","JAÉN","Úbeda","3583","23","01",,,"dm",,,,"1.399",,"1.439",,"1.449",,,"1.569",
"6817","23400","CL AVENIDA DE LA LIBERTAD 76","L-D: 06:30-22:30","UBEDA","JAÉN","Úbeda","3583","23","01",,,"dm",,,,"1.508","1.168","1.598",,"1.518",,,"1.628",
"10059","23400","CALLE CARRETERA DE VILCHES, S/N","L-D: 06:00-22:00","UBEDA","JAÉN","Úbeda","3583","23","01",,,"dm",,,,"1.508","1.168","1.598",,"1.518",,,"1.628",
"9734","23400","CALLE LEON XIII S/N (N-323 KM. 125,20), ","L: 06:30-22:30","UBEDA","JAÉN","Úbeda","3583","23","01",,,"dm",,,,"1.519",,"1.619",,"1.529",,,,
"15179","23400","AVENIDA CIUDAD DE LINARES, 25","L-D: 24H","UBEDA","JAÉN","Úbeda","3583","23","01",,,"dm",,,,"1.339",,,,"1.419",,,,
"6938","23400","AVENIDA CRISTO REY, S/N","L-D: 06:00-23:00","UBEDA","JAÉN","Úbeda","3583","23","01",,,"OM",,,"0.919","1.519","1.184",,,"1.509",,,"1.619",
"12601","23400","CARRETERA JODAR KM. S/N","L-V: 06:00-22:00","UBEDA","JAÉN","Úbeda","3583","23","01",,,"dm",,,,"1.439","1.055",,,"1.475",,,,
"6458","23150","CARRETERA A-6050 KM. 29","L-D: 07:00-22:00","VALDEPEÑAS DE JAEN","JAÉN","Valdepeñas de Jaén","3584","23","01",,,"dm",,,,"1.399","1.015","1.439",,"1.415",,,,
"10316","23150","CARRETERA DE JAEN KM2","L-S: 09:00-14:00 y 16:30-19:30","VALDEPEÑAS DE JAEN","JAÉN","Valdepeñas de Jaén","3584","23","01",,,"dm",,,,"1.389","1.015",,,"1.415",,,,
"15693","23150","CALLE AVENIDA DE ANDALUCIA, 35","L-D: 24H","VALDEPEÑAS DE JAEN","JAÉN","Valdepeñas de Jaén","3584","23","01",,,"dm",,,,"1.409","1.05",,,"1.425",,,,
"9115","23220","PRESA DE LA FERNANDINA km 2.2","L-V: 09:00-14:00 y 16:00-19:00; S: 09:00-12:30","VILCHES","JAÉN","Vilches","3585","23","01",,,"dm",,,,,"1.3",,,,,,,
"6909","23220","AVENIDA ALMERIA, SN","L-S: 06:30-22:00; D: 08:00-14:00","VILCHES","JAÉN","Vilches","3585","23","01",,,"OM",,,,"1.489","1.234",,,"1.489",,,,
"8930","23220","POLIGONO LA MOLERA PARCELA 17 - CL. MOLINEROS, 8","L-S: 07:00-22:00; D: 07:00-14:00","VILCHES","JAÉN","Vilches","3585","23","01",,,"dm",,,,"1.499",,,,"1.519",,,,
"10321","23220","CARRETERA LA CAROLINA KM. 0,300","L-D: 24H","VILCHES","JAÉN","Vilches","3585","23","01",,,"dm",,,,"1.22",,,,,,,,
"12569","23300","CARRETERA CORDOBA-VALENCIA KM. 175","L-D: 05:30-23:00","VILLACARRILLO","JAÉN","Villacarrillo","3586","23","01",,,"dm",,,,"1.439","1.055",,,"1.475",,,,
"12609","23300","CARRETERA MOGON KM. S/N","L-D: 06:00-22:00","VILLACARRILLO","JAÉN","Villacarrillo","3586","23","01",,,"dm",,,,"1.439","1.055",,,"1.475",,,,
"5606","23300","AVENIDA GOMEZ DE LLANO, 73","L-V: 07:30-14:30 y 17:00-21:00; S: 08:00-14:00","VILLACARRILLO","JAÉN","Villacarrillo","3586","23","01",,,"dm",,,,"1.489",,,,"1.499",,,,
"6777","23300","CARRETERA N-322 (CÓRDOBA-VALENCIA) KM. 175,8","L-D: 06:00-23:00","VILLACARRILLO","JAÉN","Villacarrillo","3586","23","01",,,"dm",,,,"1.489","1.199","1.599",,"1.499",,,"1.679",
"11727","23310","CARRETERA MOGON - ARROTURAS KM. 9,2","L-D: 24H","MOGON","JAÉN","Villacarrillo","3586","23","01",,,"dm",,,,"1.29","0.9",,,"1.37",,,,
"9864","23730","J-231 km 0,700","L-D: 06:00-22:00","VILLANUEVA DE LA REINA","JAÉN","Villanueva de la Reina","3587","23","01",,,"dm",,,,"1.333","0.925",,,"1.368",,,,
"14420","23330","AVENIDA VALENCIA DE, S/N","L-D: 24H","VILLANUEVA DEL ARZOBISPO","JAÉN","Villanueva del Arzobispo","3588","23","01",,,"dm",,,,"1.439","1.055",,,"1.475",,,,
"6928","23330","AVENIDA VALENCIA DE, 116","L-D: 06:00-22:00","VILLANUEVA DEL ARZOBISPO","JAÉN","Villanueva del Arzobispo","3588","23","01",,,"OM",,,,"1.499","1.18","1.549",,"1.489",,,"1.599",
"12275","23330","AVENIDA VALENCIA DE, S/N","L-D: 24H","VILLANUEVA DEL ARZOBISPO","JAÉN","Villanueva del Arzobispo","3588","23","01",,,"dm",,,,"1.439","1.055",,,"1.475",,,,
"12726","23160","CARRETERA ANTIGUA DE MARTOS KM. 1,5","L-V: 08:00-19:30","VILLARES (LOS)","JAÉN","Villares (Los)","3590","23","01",,,"dm",,,,"1.23",,,,"1.32",,,,
"6769","23160","CARRETERA VALDEPEÑAS KM. 57","L-D: 06:30-22:30","VILLARES (LOS)","JAÉN","Villares (Los)","3590","23","01",,,"dm",,,,"1.359","1.279","1.379",,"1.429",,,,
"13093","23160","CARRETERA ANTIGUA DE MARTOS KM. 1,5","L-S: 08:00-19:30","VILLARES (LOS)","JAÉN","Villares (Los)","3590","23","01",,,"dm",,,,"1.244",,"1.272",,"1.346",,,,
"8094","23630","CTRA. DE JAEN km 0,95","L-V: 07:00-21:00; S: 07:00-14:00","VILLARGORDO","JAÉN","Villatorres","3592","23","01",,,"dm",,,,"1.499","1.059","1.529",,"1.519",,,,
"9955","23630","CAMINO DE ALMENARA   S/N","L-V: 08:00-15:00","VILLARGORDO","JAÉN","Villatorres","3592","23","01",,,"dm",,,,"1.33","0.92",,,,,,,
"12698","23630","CALLE BENJUMEA, 1","L-S: 08:00-19:00","VILLARGORDO","JAÉN","Villatorres","3592","23","01",,,"dm",,,,"1.36","0.93",,,,,,,
"4733","24761","CARRETERA LA BAÑEZA KM. 35","L-D: 08:00-23:00","ALIJA DEL INFANTADO","LEÓN","Alija del Infantado","3595","24","08",,,"dm",,,,"1.449",,"1.519",,"1.519",,,,
"11488","24796","CARRETERA LE-412 KM. 3,850","L-D: 24H","GRAJAL DE RIBERA","LEÓN","Antigua (La)","3597","24","08",,,"dm",,,,"1.515",,"1.625",,"1.569",,,"1.729",
"5071","24232","CARRETERA N-630 KM. 161,500","L-V: 08:00-22:00; S: 08:00-15:00; D: 15:00-22:00","ARDON","LEÓN","Ardón","3598","24","08",,,"dm",,,,"1.419","1.129","1.449",,"1.499",,,"1.629",
"5081","24700","AUTOVIA A-6 KM. 326","L-D: 07:30-21:30","ASTORGA","LEÓN","Astorga","3600","24","08",,,"dm",,,,"1.484",,"1.544",,"1.535",,,"1.685",
"13163","24700","AVENIDA MADRID - CORUÑA, 394","L-D: 24H","ASTORGA","LEÓN","Astorga","3600","24","08",,,"dm",,,,"1.389",,,,"1.479",,,,
"5540","24700","CR N-6, 325","L-D: 07:00-23:00","ASTORGA","LEÓN","Astorga","3600","24","08",,,"OM",,,,"1.469","1.144",,,"1.499","1.569",,"1.649",
"9044","24750","CARRETERA ALIJA KM. 1,400","L-D: 24H","BAÑEZA (LA)","LEÓN","Bañeza (La)","3602","24","08",,,"dm",,,,"1.419",,,,"1.459",,,,
"5539","24750","AVENIDA PORTUGAL, 46","L-D: 07:00-22:00","BAÑEZA (LA)","LEÓN","Bañeza (La)","3602","24","08",,,"dm",,,"0.889","1.419",,"1.509",,"1.469",,,"1.619",
"13027","24750","AUTOVIA A6 KM. 303","L-D: 24H","BAÑEZA (LA)","LEÓN","Bañeza (La)","3602","24","08",,,"dm",,,,"1.439",,"1.529",,"1.559",,,,
"6070","24750","CARRETERA N-VI KM. 302,6","L-D: 24H","BAÑEZA (LA)","LEÓN","Bañeza (La)","3602","24","08",,,"dm",,,,"1.409","1.5","1.509",,"1.469",,,"1.619",
"15694","24750","CARRETERA MADRID KM. 64","L-D: 24H","BAÑEZA (LA)","LEÓN","Bañeza (La)","3602","24","08",,,"dm",,,,"1.289",,,,"1.319",,,,
